,Text,Predicted Label,LLM Response,True Label,Prediction Time
35,"Two employees were loading the directional drill bit into the bucket on a backhoe when the drill bit slipped and the injured employee's right ring finger was crushed between the drill bit and the bucket, resulting in a fingertip amputation.",Amputations,Amputations,"Amputations, avulsions, enucleations  unspecified",0.8092010021209717
36,An employee was adjusting the belt and pulley on a lawn mower when his middle fingertip was amputated.,Abrasions,1,Amputations,0.7147839069366455
37,"An employee was unhooking the converter dolly to a trailer when the dolly rolled and flipped up. The employee's left ring finger was then caught between the dolly and the back of the trailer, resulting in an amputation to the first knuckle.",Abrasions,1,Amputations,0.717907190322876
38,"A driver climbed on top of a garbage truck to close the doghouse door on the compactor. He slipped and fell, suffering a broken right wrist, a compound fracture above his right elbow, and a dislocation to the elbow. He was hospitalized, requiring surgery.",Fractures and dislocations,Fractures and dislocations,Fractures and dislocations,0.9536101818084717
39,"An employee was climbing to the top level of a steel commercial building under construction to perform decking work. The employee climbed to the first elevated level and his hard hat fell to the ground level below. The employee went to the edge of the level to ask someone to get his hard hat for him. At this time, the employee lost his footing and fell to the ground below causing broken arms and injuries to his face. The employee was hospitalized for treatment.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified",Fractures,1.0490684509277344
40,"An employee opened the door of an enclosure and, while looking at a termination, was struck in the right eye by a disconnect panel shaft. The eye was injured.",Unknown,Cuts and lacerations,"Soreness, pain, hurt-nonspecified injury",0.9502503871917725
41,"An employee was helping to take a cable winch system down. The system had been used to pull a heat exchange bundle. The employee's hand was on a poly snatch block when the operator moved the cable. The employee's fingertip was caught between the cable and poly snatch block, resulting in a distal finger amputation.",Abrasions,1,Amputations,0.7239503860473633
42,"An employee was using a chain come-along to release a table form from the ceiling. As the employee was pulling the chain, the chain broke and struck the employee in the abdomen. The employee was hospitalized.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified",Internal injuries to organs and blood vessels of the trunk,1.0405542850494385
43,"An employee was walking up to a forklift to speak to the forklift operator when the forklift operator reversed the forklift and ran over his foot, fracturing it.",Fractures,Fractures,Fractures,0.8094761371612549
44,An employee was testing a line for connection and connected the test device to an energized line in a transformer. An arc flash occurred and burned the employee's face.,Unknown,Second degree thermal burns,Electrical burns  any degree,0.8633005619049072
45,An employee was operating a pallet jack in order to lift an electrical panel assembly onto a cart. The load tipped over onto the employee. The employee was hospitalized with left leg and hip injuries.,"Fractures and other injuries, unspecified","Fractures and other injuries, unspecified","Soreness, pain, hurt-nonspecified injury",1.0359132289886475
46,An employee was operating a hydraulic compactor during product packaging. The compactor amputated the employee's left hand.,Abrasions,1,Amputations,0.7190158367156982
47,"An employee was assisting other workers in moving a patient from a bariatric bed to an exam table using a lifting device. Two employees were pushing the patient and two were pulling. While pushing the patient, the injured employee felt pain in her lower back, radiating up to her shoulder blades. The employee was hospitalized with a pelvic injury.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified","Soreness, pain, hurt-nonspecified injury",1.038344383239746
48,"An employee was troubleshooting a water leak when the pressurized water circuit burst and sprayed hot water onto the employee, resulting in burns and blistering to their left arm and torso.","Anxiety, stress, unspecified",14,"Heat (thermal) burns, unspecified",0.7649798393249512
49,"An employee bent over to pick up a pallet to move it to a stock pile. As she lifted, she suffered a bulging disk that caused pain in her lower back.","Disc disorders, herniated disc","Disc disorders, herniated disc",Herniated discs,0.9497814178466797
50,"An employee was installing a communication cable when he experienced heat-related illnesses and leg cramps, requiring hospitalization.","Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, unspecified",0.9117047786712646
51,An employee was under a tractor operating a hydraulic bead breaker on the inside tire of the tractor when his hand became wedged between the bead breaker and the bar. He sustained a large laceration to his left hand between his ring and middle finger to the middle of his palm and was hospitalized.,"Cuts, lacerations","Cuts, lacerations","Cuts, lacerations",0.9594802856445312
52,"An employee was on a storage rack moving merchandise when they lost their balance and fell to the floor, resulting in a concussion.",Unknown,Fractures and concussions,Concussions,0.9513704776763916
53,An employee was driving a stand-up type forklift down an exterior ramp between two warehouse buildings carrying carts. The employee lost control of the forklift and his left foot/ankle was caught between a column and the forklift fracturing the foot/ankle.,Fractures,Fractures,Fractures,0.8143539428710938
54,"An employee was climbing down a 10-foot ladder. It slipped out from under him and he fell, landing on a 3-inch-diameter PVC pipe that was lying on the ground. He suffered six broken ribs and a punctured lung.",Unknown,"Fractures and other injuries, n.e.c",Internal injuries to organs and blood vessels of the trunk,1.0915112495422363
55,An employee was moving waste lumber. The lumber slipped and the employee fell to the floor as he tried to move out of the way. His left wrist was broken.,Fractures,Fractures,Fractures,0.8093149662017822
56,"While changing blades on a machine, a blade fell and partially amputated an employee's right ring finger.",Abrasions,1,Amputations,0.7256813049316406
57,An employee was delivering mail when a dog bit their wrist causing a laceration.,Unknown,Cuts and lacerations,"Cuts, lacerations, punctures without injury to internal structures",0.9464249610900879
58,An employee was walking near the de-palletizer machine when they fell to the concrete ground and sustained a broken left hip. The employee later found that a piece of glass was stuck in their boot that caused them to fall.,Fractures,Fractures,Fractures,0.8183681964874268
59,"An employee was using a crane to load a truck with stacks of granite when one of the stacks broke and crushed three of his right-hand fingers, breaking them. His middle finger had to be amputated to the first knuckle.",Amputations involving bone loss,5,Amputations,0.7297224998474121
60,An employee was trying to unjam a boxing machine. The machine cycled and his right hand was caught in a chain and sprocket resulting in several broken fingers. The right pinky finger was later amputated.,Abrasions,1,Amputations,0.7287230491638184
61,"An employee was moving an aerial lift. He was attached via a lanyard when the aerial lift basket bounced, catapulting the employee. The employee was still in the basket after the accident occurred. He injured his left knee and fractured his left leg (left open fibula fracture). He was hospitalized.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified",Fractures,1.0450611114501953
62,A saw technician was clearing jammed plastic sheets from a roller table when the stacker carriage was activated and struck them. The employee sustained broken ribs and a collapsed lung.,"Fractures and other injuries, unspecified","Fractures and other injuries, unspecified",Internal injuries to organs and blood vessels of the trunk,1.0439939498901367
63,An employee was cleaning a coffee grinder when it activated and amputated her left thumb.,Abrasions,1,Amputations,0.7274739742279053
64,"A crane operator was lifting a vertical pipe inside a steel tower structure so the pipe could be cut to size when the pipe started spinning. An employee went to check on the pipe when it came loose and fell approximately 6 feet, crushing the employee against the tower structure. The employee suffered injuries that resulted in a medical amputation of the left hand and left leg.",Abrasions,1,Amputations,0.733905553817749
65,"On November 12, 2020, an employee was routing a floor of an emergency vehicle for an installation. The router jumped out of his hand, causing an avulsion to his left hand. He was hospitalized.","Avulsions, enucleations","Avulsions, enucleations","Avulsions, enucleations",1.0110993385314941
66,An employee was moving boxes when he felt a sharp pain in his abdomen. The employee sustained a hernia.,Hernias,Hernias,Hernias due to traumatic incidents,0.8410742282867432
67,An employee was cleaning out a drain in the kitchen located in front of kettles. He lifted the drain cover grate and it amputated his left middle fingertip.,Abrasions,1,Amputations,0.7296628952026367
68,An employee was standing on the top step of a 2-foot stepladder to change paint booth filters. The employee fell off the stepladder to the concrete floor and fractured the right hip.,Fractures,Fractures,Fractures,0.823075532913208
69,An employee operating a jointer amputated the right hand middle and ring fingers.,Unknown,"Amputations, avulsions, enucle",Amputations,1.092137336730957
70,An employee was cutting chicken with a chef's knife and amputated his left index fingertip. The fingertip was subsequently reattached.,Amputations,Amputations,Amputations,0.8204569816589355
71,"An employee was using a stationary jointer on a piece of wood. The employee's hands slipped off the wooden board, and the jointer's spinning cutters amputated the tip of the employee's left index finger, between the first and second joints.",Abrasions,1,Amputations,0.7295501232147217
72,"An employee was splashed with chemicals while pressure washing a tank containment area, receiving chemical burns to his legs.",First degree chemical burns and corrosions,First degree chemical burns and corrosions,"Chemical burns and corrosions, unspecified",1.005918264389038
73,"An employee was removing dirty dishes when he dropped a glass. As he tried to catch it, the glass shattered and cut his right hand. He was hospitalized.",Unknown,Cuts and lacerations,"Cuts, lacerations",0.9699506759643555
74,"An employee had been tasked with roofing work. Upon descending the roof for lunch, a portion of the roof collapsed and the employee fell to the ground. The employee sustained two broken ribs and a head laceration requiring stitches.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified",Fractures,1.0548903942108154
75,"An employee was draining liquids from the fluid pot through a ball valve. The employee opened the valve and noticed some debris blocking the port and the employee begin to open and close the valve to clear the debris. Once the debris broke loose, it struck the employee in his left leg causing him to lose his balance and fall to the ground in the direct path of the 920 lbs. of gas pressure and debris. The employee sustained contact burns to his arms as well as contusions to his chest and legs.",Unknown,"Contact burns and corrosions, unspecified","Burns and other injuries, n.e.c.",1.0305836200714111
76,"On September 12, 2022, an employee was driving a golf cart when it passed over low, uneven terrain. He fell from the cart to the ground and suffered a broken pelvis.",Fractures,Fractures,Fractures,0.8250470161437988
77,"An employee was walking alongside a forklift when the forklift turned and pinned the employee between it and the wall. He suffered abdominal pain and difficulty breathing, requiring hospitalization.",Multiple severe wounds and internal injuries,Multiple severe wounds and internal injuries,"Soreness, pain, hurt-nonspecified injury",0.9766895771026611
78,An employee was walking back to the office after observing a team member when he tripped on the base of a pallet wrapping machine and fell to the ground. The employee struck his right shoulder and suffered a shoulder fracture.,Fractures,Fractures,Fractures,0.8299965858459473
79,"An employee fell approximately 47 feet off the grating in the air recovery area, breaking her right arm and injuring her hip.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified",Fractures,1.0590291023254395
80,"An employee was finalizing the installation of a pool enclosure when they fell from a ladder to the ground, fracturing their back and arm. The employee also sustained a head contusion.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified",Fractures,1.0591404438018799
81,An employee was struck by a hydraulic hammer that fell off a front loader.,Unknown,"Fractures and other injuries, n.e.c","Traumatic injuries and disorders, unspecified",1.102102279663086
82,"An employee was ripping a 2x4 on a table saw when the employee's hand contacted the blade, amputating the thumb tip.",Amputations,Amputations,Amputations,0.8312492370605469
83,"On December 5, 2018, an employee was operating a compound miter saw when their glove was caught in the machine, pulling their left thumb into the machine and causing a partial amputation.",Unknown,"Amputations, avulsions, enucle",Amputations,1.1071505546569824
84,An employee was struck in the forehead by a ratchet chain binder handle.,Unknown,Cuts and lacerations,"Soreness, pain, hurt-nonspecified injury",0.9763545989990234
85,"While conducting a taste test, an employee mistakenly grabbed a sample cup that contained sodium hydroxide, incurring chemical burns to the mouth and lip. The employee was hospitalized.","Chemical burns and corrosions, unspecified","Chemical burns and corrosions, unspecified","Chemical burns and corrosions, unspecified",1.057464599609375
86,"An employee stopped a conveyor belt and then climbed on top of it to clear a jam. Another employee, who did not know he was on top, turned the conveyor back on. The employee's hand got crushed between the two conveyor rollers.",Crushing injuries,Crushing injuries,Crushing injuries,0.8322179317474365
87,Employee was operating an injection molding machine. The employee was hospitalized due to burns on hand from injection mold.,Second degree heat (thermal) burns,Second degree heat (thermal) burns,"Heat (thermal) burns, unspecified",1.008270263671875
88,"On July 31, 2017, an employee's finger was crushed between a concrete form and a curved radius bar during form stripping operations. The employee sustained a partial amputation of the middle fingertip on the right hand.",Unknown,"Amputations, avulsions, enucle",Amputations,1.1174240112304688
89,"An employee was operating a stand-up forklift. The employee's left hand was caught between the forklift and some racks, and the thumb was amputated.",Amputations,Amputations,Amputations,0.8307619094848633
90,"An employee was walking toward the locker room when he slipped and fell on his right side, twisting his leg and resulting in a fracture.",Fractures,Fractures,Fractures,0.8306572437286377
91,Employee was cleaning out a pre-breaker feed and reached into a rotating auger to remove debris. The auger caught his right index finger. This caused a laceration and an amputation to the tip of his right index finger's first knuckle.,Amputations,Amputations,Amputations,0.8289353847503662
92,"An employee was re-working parts while operating a 250-ton press on the pass line when the machine actuated and their right hand was crushed. The employee sustained amputations to their middle and ring fingers, as well as fractures to their right arm and hand.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified","Amputations, avulsions, enucleations  unspecified",1.0617809295654297
93,"An employee fell approximately 10 feet while changing the roof on a shed, hitting the concrete below and breaking the jaw/cheekbone.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified",Fractures,1.0570838451385498
94,"An employee opened a trailer door to install a sticker. He grabbed the strap at the bottom of the roll down door with his right hand, stepped down onto the ICC bar and slipped or lost balance. With his right hand still on or in the strap, the employee's body spun around and the door slammed down on his left hand breaking bones.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified",Fractures,1.0991849899291992
95,An employee was walking to his work station when he slipped on air conditioner condensate on the floor. He fell and fractured his right leg.,Fractures,Fractures,Fractures,0.8287975788116455
96,An employee was operating a forklift when it struck a parked pallet jack. The employee suffered a laceration and a hairline fracture to the left leg.,Sprains and cuts,Sprains and cuts,Fractures,0.873183012008667
97,An employee was operating a CNC machine and was caught in the machine resulting in partial amputation of their left middle fingertip.,Amputations,Amputations,"Amputations, avulsions, enucleations  unspecified",0.8283188343048096
98,"An employee was unjamming a cartoner machine. A chain inside the machine pinched the employee's right index finger, amputating the fingertip.",Amputations,Amputations,Amputations,0.8297646045684814
99,An employee was climbing down a Jacob ladder onto a barge and became physically unable to continue.  He fell to the deck and was hospitalized.,Loss of consciousness-not heat related,Loss of consciousness-not heat related,"Traumatic injuries and disorders, unspecified",0.981149435043335
100,"On 10/07/2017, an employee received first degree arc flash burns to his face, requiring hospitalization.",First degree electrical burns,First degree electrical burns,First degree electrical burns,0.8852555751800537
101,"An employee was assisting a contractor at a job site. The injured employee opened a piece of equipment that contained a caustic substance. The substance leaked onto their arms and legs, resulting in burns.",Second degree chemical burns and corrosions,Second degree chemical burns and corrosions,"Chemical burns and corrosions, unspecified",1.0165293216705322
102,"Employee was moving a big blower blade by pulling on the fan belt. The machine was off and had proper lockout/tag out. He was there to diagnose a vibration problem on the HVAC. When pulling, his hand got trapped between the pulley and the belt. He dropped his hand and severed the ring, middle, and pinky fingers on his right hand. Each finger was amputated above the joint and was approximately less than 1 inch.",Abrasions,1,Amputations,0.7447631359100342
103,"An employee initiated a machine to start a production cycle. His hand was in the path of the machine's closing guard, which closed on and caused the amputation of his left index finger's distal phalanx.",Abrasions,1,Amputations,0.7415878772735596
104,"An employee was decorating from a 3-foot stepladder. While turning to descend the ladder, the employee slipped and fell to the floor, lacerating the head and fracturing the right knee/leg.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified",Fractures,1.0601170063018799
105,"On December 2, 2019, an employee was moving tables around in the dining room when she tripped over a chair and fell to the floor, resulting in a fractured right hip and hospitalization.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified",Fractures,1.0602397918701172
106,"An employee was operating an excavator to demolish the fiberglass blade of a large windmill when a piece of the blade broke off and struck the excavator cab, pinching and bruising his leg between the seat and controls.",Sprains and cuts,Sprains and cuts,"Bruises, contusions",0.8853631019592285
107,An employee suffered a hernia while bending over to pick up a pallet.,Hernias,Hernias,Hernias due to traumatic incidents,0.8337111473083496
108,An employee suffered heat exhaustion while connecting conductors to underground transformers.,"Heat exhaustion, prostration","Heat exhaustion, prostration","Heat exhaustion, prostration",0.9475996494293213
109,An employee was clearing a jam in a rinse tank in a galvanizing-after-weaving department. The employee slipped and fell into a hot galvanizing tank next to the rinse tank. The employee suffered burns to the sole of a foot and the lower leg.,Second degree heat (thermal) burns,Second degree heat (thermal) burns,"Heat (thermal) burns, unspecified",1.0168421268463135
110,An employee was using a rubber tub to pour water out of a double hung window when the top section of the window slipped and amputated the employee's left index fingertip.,Abrasions,1,Amputations,0.7433969974517822
111,An employee was stepping from a company van when the van slipped into gear and moved. The employee was knocked to the ground and suffered a broken left femur.,Fractures,Fractures,Fractures,0.8363971710205078
112,"An employee was changing a light bulb on a rig unit when he fell approximately 10 feet to the ground below, breaking four ribs on his right side and suffering a lung contusion.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified",Fractures,1.0668613910675049
113,"On or about 01/30/2015, an employee amputated his finger while cutting lumber with a power tool. The lumber was covered with ice; when the blade struck the lumber and ice, it kicked backed and cut the tip of the employee's left thumb.",Abrasions,1,Amputations,0.7463088035583496
114,An employee was tripping pipe out of a hole on a 96 F day when he passed out due to heat exhaustion.,"Heat exhaustion, prostration","Heat exhaustion, prostration",Multiple effects of heat and light,0.9244377613067627
115,"On September 11, 2023, an employee was standing on a ladder and working to fix a leaking pressure valve. Beer was released from the valve and got on the employee causing them to slip and fall from the ladder to the floor. The employee sustained a fractured left humerus.",Fractures,Fractures,Fractures,0.8442301750183105
116,"An employee was entering a building when their left index finger got caught in the metal door, resulting in a laceration that required surgery.",Unknown,Lacerations,"Cuts, lacerations",0.8386805057525635
117,"On Friday, June 12, 2015, an employee sustained a puncture/laceration while working the grill in the cafeteria at Norwalk Hospital. The employee was using a boning knife to slice a roll/bread that had not been adequately pre-sliced. He held the roll in his right hand and the knife in his left hand. While attempting to cut the roll, he punctured/lacerated his right forearm.",Unknown,Cuts and lacerations,"Cuts, lacerations",1.0027475357055664
118,An employee was waiting for rebar to be unloaded from a trailer. Straps broke and rebar struck the employee in the head. The employee was hospitalized with a head injury.,Unknown,Intracranial injuries and injuries to internal,"Intracranial injuries, unspecified",1.1099956035614014
119,"At 3:00 p.m. on July 29, 2021, an employee developed heat-related illness while driving a package delivery car. The illness caused the employee to get into an accident, and the employee was hospitalized.","Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, unspecified",0.9269356727600098
120,"An employee was using a hydraulic torque wrench to remove the nuts on a high-pressure frac pump. While removing the last few nuts, the employee placed his hand on the wrench to ensure it did not fall when his other hand contacted the device and it engaged, causing it to rotate and crush the employee's thumb, resulting in a fingertip amputation.",Abrasions,1,Amputations,0.748612642288208
121,"An employee was operating a telehandler to set trusses on a new construction site. The employee was making a y-turn maneuver to position the telehandler perpendicular to the sidewall and raise the small post frame truss up and over the 12-foot sidewall. The telehandler was on a steep grade. As the employee was making the maneuver, the telehandler began tipping to the side. The employee attempted to jump from the operator's seat and was struck by the roll cage. The employee was hospitalized with lacerations to the forehead and fingers.",Cuts and abrasions or bruises,Cuts and abrasions or bruises,"Cuts, lacerations",1.0503895282745361
122,"An employee had delivered housekeeping equipment to another building. Upon returning from the other part of the facility, the employee slipped on ice that was on the ground in front of the entrance door. The employee sustained a broken leg requiring hospitalization and surgery.",Fractures,Fractures,Fractures,0.8433122634887695
123,An employee was transporting liquid nitrogen to a lab in a cryogenic storage dewar. Some of the liquid nitrogen spilled on his hand and burned it. He was hospitalized.,"Electrical burns, unspecified","Electrical burns, unspecified","Other burns, unspecified",0.9328756332397461
124,An employee slipped and fell off a dumpster while throwing trash. The employee landed on the ground and suffered a head and neck injury.,"Traumatic injuries and disorders, unspecified","Traumatic injuries and disorders, unspecified","Soreness, pain, hurt-nonspecified injury",1.020310401916504
125,An employee was bitten by a cat and the bite became infected. The employee was hospitalized.,Unknown,Dermatitis and reactions affecting the skin-acute,"Open wounds, unspecified",1.115950345993042
126,"An employee was cutting tubing on a cutter when the tubing slipped out of place. She used her left hand to hold it in place. When the blade was activated, it amputated her left index fingertip.",Abrasions,1,Amputations,0.7461321353912354
127,"On 11/23/2016, at approximately 1445, an employee was cleaning a straightener machine when his hand became caught in a portion of the machine, partially amputating his left ring fingertip.",Amputations,Amputations,Amputations,0.8378794193267822
128,Two employees were training at the shooting range and were struck by shrapnel. One employee was struck in the head and the other employee was struck in the abdomen. Both employees were hospitalized.,Multiple severe wounds and internal injuries,Multiple severe wounds and internal injuries,"Open wounds, unspecified",0.9812495708465576
129,"An employee had been using tubing tongs to tighten loose bolts on a hanger bracket. As the employee was setting the tongs down, they triggered while the employee's fingers were between the tong clamps. The employee suffered an amputation to the right middle fingertip, as well as crushing injuries to the index and ring fingers.",Unknown,"Amputations, avulsions, enucle",Amputations,1.113656997680664
130,"While attempting to clear a jam in a heat seal bag machine, an employee's pinky finger was amputated.",Abrasions,1,Amputations,0.7469780445098877
131,"An employee fell off a ladder raised to the second story of a house, fracturing his back.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified",Fractures,1.0694196224212646
132,An employee received a distal amputation of his left middle finger while transporting a cart loaded with scaffolding. The rolling cart shifted and the employee's hand was pinched between the cart handle and an I-beam.,Abrasions,1,Amputations,0.7496912479400635
